participant	age_group	run	onset	duration	partner	missed	response_time_raw	response_selection_time	offer	block
sub-112	younger	02	77.491400	3.513160	outgroup	0	1.337100	0.337100	10	block_outgroup_fair
sub-112	younger	02	89.021800	3.513140	outgroup	0	1.599900	0.599900	4	block_outgroup_unfair
sub-112	younger	02	93.302800	3.513080	outgroup	0	1.338570	0.338570	2	block_outgroup_unfair
sub-112	younger	02	97.583700	3.528880	outgroup	0	1.361270	0.361270	9	block_outgroup_unfair
sub-112	younger	02	101.880000	3.513150	outgroup	0	1.785410	0.785410	4	block_outgroup_unfair
sub-112	younger	02	106.161000	3.528740	outgroup	0	1.924980	0.924980	6	block_outgroup_unfair
sub-112	younger	02	110.458000	3.528660	outgroup	0	1.330890	0.330890	1	block_outgroup_unfair
sub-112	younger	02	114.754000	3.528800	outgroup	0	1.955580	0.955580	3	block_outgroup_unfair
sub-112	younger	02	119.051000	3.513130	outgroup	0	1.411720	0.411720	4	block_outgroup_unfair
sub-112	younger	02	134.583000	3.527270	ingroup	0	1.359530	0.359530	10	block_ingroup_fair
sub-112	younger	02	138.878000	3.512840	ingroup	0	1.317720	0.317720	6	block_ingroup_fair
sub-112	younger	02	143.159000	3.512820	ingroup	0	1.357010	0.357010	8	block_ingroup_fair
sub-112	younger	02	147.440000	3.512900	ingroup	0	1.513120	0.513120	3	block_ingroup_fair
sub-112	younger	02	151.721000	3.512900	ingroup	0	2.302970	1.302970	9	block_ingroup_fair
sub-112	younger	02	156.002000	3.512680	ingroup	0	1.457910	0.457910	10	block_ingroup_fair
sub-112	younger	02	160.283000	3.512820	ingroup	0	1.363880	0.363880	8	block_ingroup_fair
sub-112	younger	02	164.564000	3.512820	ingroup	0	1.019290	0.019290	7	block_ingroup_fair
sub-112	younger	02	178.095000	3.527560	outgroup	0	1.483200	0.483200	7	block_outgroup_fair
sub-112	younger	02	182.390000	3.513010	outgroup	0	1.074220	0.074220	7	block_outgroup_fair
sub-112	younger	02	186.671000	3.513140	outgroup	0	1.413920	0.413920	9	block_outgroup_fair
sub-112	younger	02	190.952000	3.513170	outgroup	0	1.386480	0.386480	8	block_outgroup_fair
sub-112	younger	02	195.233000	3.513120	outgroup	0	1.459180	0.459180	9	block_outgroup_fair
sub-112	younger	02	199.514000	3.513090	outgroup	0	1.415160	0.415160	2	block_outgroup_fair
sub-112	younger	02	203.795000	3.513070	outgroup	0	1.620890	0.620890	5	block_outgroup_fair
sub-112	younger	02	208.076000	3.528770	outgroup	0	1.593770	0.593770	9	block_outgroup_fair
sub-112	younger	02	223.622000	3.512440	computer	0	1.409880	0.409880	7	block_computer_fair
sub-112	younger	02	227.902000	3.513310	computer	0	1.449960	0.449960	10	block_computer_fair
sub-112	younger	02	232.183000	3.509890	computer	0	1.522380	0.522380	4	block_computer_fair
sub-112	younger	02	236.461000	3.513410	computer	0	1.832340	0.832340	7	block_computer_fair
sub-112	younger	02	240.742000	3.513350	computer	0	1.604410	0.604410	6	block_computer_fair
sub-112	younger	02	245.022000	3.513480	computer	0	1.493710	0.493710	7	block_computer_fair
sub-112	younger	02	249.304000	3.513410	computer	0	1.416230	0.416230	10	block_computer_fair
sub-112	younger	02	253.584000	3.528740	computer	1			10	block_computer_fair
sub-112	younger	02	265.130000	3.513430	computer	0	1.352310	0.352310	1	block_computer_unfair
sub-112	younger	02	269.411000	3.513300	computer	0	1.458260	0.458260	8	block_computer_unfair
sub-112	younger	02	273.692000	3.528960	computer	0	1.580920	0.580920	4	block_computer_unfair
sub-112	younger	02	277.989000	3.513430	computer	0	1.404360	0.404360	6	block_computer_unfair
sub-112	younger	02	282.270000	3.528990	computer	0	1.627180	0.627180	3	block_computer_unfair
sub-112	younger	02	286.566000	3.513360	computer	0	1.417350	0.417350	4	block_computer_unfair
sub-112	younger	02	290.847000	3.513430	computer	0	1.356430	0.356430	4	block_computer_unfair
sub-112	younger	02	295.128000	3.513410	computer	0	1.512440	0.512440	4	block_computer_unfair
sub-112	younger	02	306.660000	3.511680	ingroup	0	1.339770	0.339770	2	block_ingroup_unfair
sub-112	younger	02	310.942000	3.511490	ingroup	0	1.412560	0.412560	4	block_ingroup_unfair
sub-112	younger	02	315.221000	3.512900	ingroup	0	1.319480	0.319480	1	block_ingroup_unfair
sub-112	younger	02	319.502000	3.528420	ingroup	0	1.375860	0.375860	4	block_ingroup_unfair
sub-112	younger	02	323.799000	3.512830	ingroup	0	1.465590	0.465590	3	block_ingroup_unfair
sub-112	younger	02	328.080000	3.512850	ingroup	0	1.471790	0.471790	7	block_ingroup_unfair
sub-112	younger	02	332.360000	3.512940	ingroup	0	1.510950	0.510950	6	block_ingroup_unfair
sub-112	younger	02	336.641000	3.512950	ingroup	0	1.450220	0.450220	1	block_ingroup_unfair
sub-112	younger	02	352.173000	3.514790	outgroup	0	1.381460	0.381460	1	block_outgroup_unfair
sub-112	younger	02	356.455000	3.513170	outgroup	0	1.152280	0.152280	8	block_outgroup_unfair
sub-112	younger	02	360.736000	3.513050	outgroup	0	1.608420	0.608420	4	block_outgroup_unfair
sub-112	younger	02	365.017000	3.513210	outgroup	0	1.614550	0.614550	6	block_outgroup_unfair
sub-112	younger	02	369.298000	3.513110	outgroup	0	1.320050	0.320050	3	block_outgroup_unfair
sub-112	younger	02	373.579000	3.513080	outgroup	0	1.592430	0.592430	4	block_outgroup_unfair
sub-112	younger	02	377.860000	3.512920	outgroup	0	1.365120	0.365120	3	block_outgroup_unfair
sub-112	younger	02	382.141000	3.528830	outgroup	0	1.688270	0.688270	4	block_outgroup_unfair
sub-113	younger	01	4.014440	3.512790	computer	0	2.197390	1.197390	3	block_computer_unfair
sub-113	younger	01	8.294850	3.513250	computer	0	1.586790	0.586790	1	block_computer_unfair
sub-113	younger	01	12.575800	3.528840	computer	0	1.892970	0.892970	1	block_computer_unfair
sub-113	younger	01	16.872100	3.513540	computer	0	2.233740	1.233740	7	block_computer_unfair
sub-113	younger	01	21.153100	3.513320	computer	0	1.472810	0.472810	1	block_computer_unfair
sub-113	younger	01	25.434000	3.513370	computer	0	1.461590	0.461590	2	block_computer_unfair
sub-113	younger	01	29.714900	3.513440	computer	0	1.884550	0.884550	6	block_computer_unfair
sub-113	younger	01	33.996000	3.513300	computer	0	1.373260	0.373260	1	block_computer_unfair
sub-113	younger	01	49.528100	3.526990	outgroup	0	1.704380	0.704380	3	block_outgroup_unfair
sub-113	younger	01	53.824100	3.527580	outgroup	0	1.611800	0.611800	7	block_outgroup_unfair
sub-113	younger	01	58.119400	3.513200	outgroup	0	1.419780	0.419780	2	block_outgroup_unfair
sub-113	younger	01	62.400500	3.513010	outgroup	0	1.909130	0.909130	6	block_outgroup_unfair
sub-113	younger	01	66.681400	3.513090	outgroup	0	1.581600	0.581600	4	block_outgroup_unfair
sub-113	younger	01	70.962300	3.513110	outgroup	0	1.520760	0.520760	4	block_outgroup_unfair
sub-113	younger	01	75.243100	3.513210	outgroup	0	1.460370	0.460370	1	block_outgroup_unfair
sub-113	younger	01	79.524200	3.513090	outgroup	0	1.482560	0.482560	1	block_outgroup_unfair
sub-113	younger	01	91.056300	3.511410	ingroup	0	1.776780	0.776780	4	block_ingroup_unfair
sub-113	younger	01	95.336100	3.512550	ingroup	0	1.383720	0.383720	1	block_ingroup_unfair
sub-113	younger	01	99.616600	3.512980	ingroup	0	1.690370	0.690370	4	block_ingroup_unfair
sub-113	younger	01	103.898000	3.512810	ingroup	0	1.429220	0.429220	3	block_ingroup_unfair
sub-113	younger	01	108.179000	3.512860	ingroup	0	1.685130	0.685130	8	block_ingroup_unfair
sub-113	younger	01	112.461000	3.526870	ingroup	0	1.422680	0.422680	1	block_ingroup_unfair
sub-113	younger	01	116.756000	3.512950	ingroup	0	1.414650	0.414650	6	block_ingroup_unfair
sub-113	younger	01	121.037000	3.512930	ingroup	0	1.387070	0.387070	4	block_ingroup_unfair
sub-113	younger	01	134.568000	3.512660	computer	0	1.417680	0.417680	4	block_computer_unfair
sub-113	younger	01	138.848000	3.513390	computer	0	1.624730	0.624730	8	block_computer_unfair
sub-113	younger	01	143.129000	3.513390	computer	0	1.463580	0.463580	1	block_computer_unfair
sub-113	younger	01	147.410000	3.513440	computer	0	1.419560	0.419560	4	block_computer_unfair
sub-113	younger	01	151.691000	3.513330	computer	0	1.942490	0.942490	4	block_computer_unfair
sub-113	younger	01	155.971000	3.513480	computer	0	1.381620	0.381620	2	block_computer_unfair
sub-113	younger	01	160.252000	3.513410	computer	0	1.387400	0.387400	1	block_computer_unfair
sub-113	younger	01	164.533000	3.513370	computer	0	1.726640	0.726640	5	block_computer_unfair
sub-113	younger	01	180.064000	3.513290	computer	0	1.659370	0.659370	8	block_computer_fair
sub-113	younger	01	184.344000	3.513430	computer	0	1.431770	0.431770	2	block_computer_fair
sub-113	younger	01	188.625000	3.513510	computer	0	1.971700	0.971700	5	block_computer_fair
sub-113	younger	01	192.906000	3.513440	computer	0	1.927450	0.927450	8	block_computer_fair
sub-113	younger	01	197.187000	3.529050	computer	0	1.549660	0.549660	9	block_computer_fair
sub-113	younger	01	201.484000	3.513410	computer	0	1.840150	0.840150	8	block_computer_fair
sub-113	younger	01	205.765000	3.517630	computer	0	1.729430	0.729430	8	block_computer_fair
sub-113	younger	01	210.050000	3.513460	computer	0	1.497630	0.497630	10	block_computer_fair
sub-113	younger	01	221.582000	3.511480	ingroup	0	1.925000	0.925000	5	block_ingroup_unfair
sub-113	younger	01	225.863000	3.511560	ingroup	0	1.380530	0.380530	2	block_ingroup_unfair
sub-113	younger	01	230.143000	3.515770	ingroup	0	1.721270	0.721270	2	block_ingroup_unfair
sub-113	younger	01	234.427000	3.512900	ingroup	0	1.557640	0.557640	2	block_ingroup_unfair
sub-113	younger	01	238.708000	3.512680	ingroup	0	1.646830	0.646830	7	block_ingroup_unfair
sub-113	younger	01	242.988000	3.528450	ingroup	0	1.469570	0.469570	2	block_ingroup_unfair
sub-113	younger	01	247.285000	3.512830	ingroup	0	1.459630	0.459630	2	block_ingroup_unfair
sub-113	younger	01	251.566000	3.528500	ingroup	0	1.782450	0.782450	1	block_ingroup_unfair
sub-113	younger	01	265.112000	3.528460	ingroup	0	1.547410	0.547410	1	block_ingroup_fair
sub-113	younger	01	269.408000	3.512840	ingroup	0	1.521500	0.521500	7	block_ingroup_fair
sub-113	younger	01	273.689000	3.512880	ingroup	0	1.443920	0.443920	8	block_ingroup_fair
sub-113	younger	01	277.970000	3.512800	ingroup	0	1.666330	0.666330	6	block_ingroup_fair
sub-113	younger	01	282.251000	3.512910	ingroup	0	1.555470	0.555470	7	block_ingroup_fair
sub-113	younger	01	286.532000	3.512830	ingroup	0	1.461370	0.461370	9	block_ingroup_fair
sub-113	younger	01	290.814000	3.530000	ingroup	0	1.766500	0.766500	8	block_ingroup_fair
sub-113	younger	01	295.112000	3.512840	ingroup	0	1.538440	0.538440	7	block_ingroup_fair
sub-113	younger	01	306.644000	3.511780	outgroup	0	1.966580	0.966580	5	block_outgroup_fair
sub-113	younger	01	310.923000	3.528770	outgroup	0	1.890670	0.890670	8	block_outgroup_fair
sub-113	younger	01	315.220000	3.513170	outgroup	0	1.647440	0.647440	10	block_outgroup_fair
sub-113	younger	01	319.501000	3.513210	outgroup	0	1.419850	0.419850	4	block_outgroup_fair
sub-113	younger	01	323.782000	3.528770	outgroup	0	1.642320	0.642320	10	block_outgroup_fair
sub-113	younger	01	328.078000	3.513120	outgroup	0	1.499230	0.499230	9	block_outgroup_fair
sub-113	younger	01	332.359000	3.528770	outgroup	0	1.455270	0.455270	10	block_outgroup_fair
sub-113	younger	01	336.656000	3.513000	outgroup	0	2.496180	1.496180	7	block_outgroup_fair
sub-113	younger	01	350.187000	3.512580	computer	0	1.258910	0.258910	10	block_computer_fair
sub-113	younger	01	354.468000	3.528360	computer	0	1.498710	0.498710	7	block_computer_fair
sub-113	younger	01	358.763000	3.529000	computer	0	1.439360	0.439360	7	block_computer_fair
sub-113	younger	01	363.060000	3.513460	computer	0	1.446520	0.446520	9	block_computer_fair
sub-113	younger	01	367.341000	3.513400	computer	0	1.368910	0.368910	5	block_computer_fair
sub-113	younger	01	371.622000	3.513290	computer	0	1.608170	0.608170	9	block_computer_fair
sub-113	younger	01	375.903000	3.513480	computer	0	1.514390	0.514390	4	block_computer_fair
sub-113	younger	01	380.184000	3.529060	computer	0	1.470300	0.470300	7	block_computer_fair
sub-113	younger	02	4.010600	3.527480	outgroup	0	1.748140	0.748140	9	block_outgroup_fair
sub-113	younger	02	8.306750	3.512140	outgroup	0	1.472200	0.472200	10	block_outgroup_fair
sub-113	younger	02	12.586700	3.513110	outgroup	0	1.495440	0.495440	8	block_outgroup_fair
sub-113	younger	02	16.867500	3.513230	outgroup	0	1.418160	0.418160	8	block_outgroup_fair
sub-113	younger	02	21.148700	3.513050	outgroup	0	1.840860	0.840860	5	block_outgroup_fair
sub-113	younger	02	25.429500	3.513090	outgroup	0	1.413280	0.413280	9	block_outgroup_fair
sub-113	younger	02	29.710400	3.528830	outgroup	0	1.469290	0.469290	7	block_outgroup_fair
sub-113	younger	02	34.007100	3.513070	outgroup	0	1.426110	0.426110	4	block_outgroup_fair
sub-113	younger	02	49.538900	3.511410	ingroup	0	1.523760	0.523760	1	block_ingroup_fair
sub-113	younger	02	53.819600	3.511580	ingroup	0	1.429660	0.429660	10	block_ingroup_fair
sub-113	younger	02	58.099200	3.512930	ingroup	0	1.553790	0.553790	7	block_ingroup_fair
sub-113	younger	02	62.380400	3.512710	ingroup	0	1.692980	0.692980	9	block_ingroup_fair
sub-113	younger	02	66.661800	3.512200	ingroup	0	1.464810	0.464810	7	block_ingroup_fair
sub-113	younger	02	70.942100	3.513370	ingroup	0	1.488000	0.488000	10	block_ingroup_fair
sub-113	younger	02	75.223100	3.512820	ingroup	0	1.760710	0.760710	6	block_ingroup_fair
sub-113	younger	02	79.504000	3.528460	ingroup	0	1.282930	0.282930	8	block_ingroup_fair
sub-113	younger	02	93.050900	3.511850	outgroup	0	1.630610	0.630610	10	block_outgroup_fair
sub-113	younger	02	97.331900	3.510680	outgroup	0	1.586540	0.586540	9	block_outgroup_fair
sub-113	younger	02	101.610000	3.513090	outgroup	0	1.378380	0.378380	10	block_outgroup_fair
sub-113	younger	02	105.891000	3.513130	outgroup	0	1.417530	0.417530	9	block_outgroup_fair
sub-113	younger	02	110.172000	3.528820	outgroup	0	1.156760	0.156760	6	block_outgroup_fair
sub-113	younger	02	114.469000	3.513060	outgroup	0	1.396890	0.396890	3	block_outgroup_fair
sub-113	younger	02	118.750000	3.513150	outgroup	0	1.619670	0.619670	8	block_outgroup_fair
sub-113	younger	02	123.031000	3.528700	outgroup	0	1.608840	0.608840	8	block_outgroup_fair
sub-113	younger	02	138.577000	3.513020	outgroup	0	1.559120	0.559120	4	block_outgroup_unfair
sub-113	younger	02	142.857000	3.513120	outgroup	0	1.348330	0.348330	5	block_outgroup_unfair
sub-113	younger	02	147.138000	3.513200	outgroup	0	1.354210	0.354210	3	block_outgroup_unfair
sub-113	younger	02	151.419000	3.528860	outgroup	0	1.360450	0.360450	1	block_outgroup_unfair
sub-113	younger	02	155.716000	3.513170	outgroup	0	1.450560	0.450560	8	block_outgroup_unfair
sub-113	younger	02	159.997000	3.513010	outgroup	0	1.556620	0.556620	1	block_outgroup_unfair
sub-113	younger	02	164.278000	3.513180	outgroup	0	1.679440	0.679440	3	block_outgroup_unfair
sub-113	younger	02	168.559000	3.528640	outgroup	0	1.735340	0.735340	3	block_outgroup_unfair
sub-113	younger	02	182.106000	3.526990	ingroup	0	2.032330	1.032330	4	block_ingroup_unfair
sub-113	younger	02	186.403000	3.527150	ingroup	0	1.405600	0.405600	2	block_ingroup_unfair
sub-113	younger	02	190.698000	3.512940	ingroup	0	1.480690	0.480690	7	block_ingroup_unfair
sub-113	younger	02	194.979000	3.512590	ingroup	0	1.386150	0.386150	1	block_ingroup_unfair
sub-113	younger	02	199.260000	3.528430	ingroup	0	2.126220	1.126220	6	block_ingroup_unfair
sub-113	younger	02	203.557000	3.512590	ingroup	0	1.398710	0.398710	3	block_ingroup_unfair
sub-113	younger	02	207.837000	3.512890	ingroup	0	1.338510	0.338510	2	block_ingroup_unfair
sub-113	younger	02	212.118000	3.512930	ingroup	0	1.394640	0.394640	2	block_ingroup_unfair
sub-113	younger	02	225.649000	3.512370	computer	0	1.925250	0.925250	8	block_computer_fair
sub-113	younger	02	229.929000	3.513490	computer	0	1.465170	0.465170	7	block_computer_fair
sub-113	younger	02	234.210000	3.513490	computer	0	1.604550	0.604550	5	block_computer_fair
sub-113	younger	02	238.491000	3.513410	computer	0	1.660500	0.660500	7	block_computer_fair
sub-113	younger	02	242.772000	3.513440	computer	0	1.416320	0.416320	9	block_computer_fair
sub-113	younger	02	247.053000	3.513380	computer	0	1.355470	0.355470	8	block_computer_fair
sub-113	younger	02	251.334000	3.513440	computer	0	1.411500	0.411500	2	block_computer_fair
sub-113	younger	02	255.615000	3.513440	computer	0	1.367430	0.367430	7	block_computer_fair
sub-113	younger	02	267.145000	3.513430	computer	0	1.646640	0.646640	1	block_computer_unfair
sub-113	younger	02	271.426000	3.529140	computer	0	1.486090	0.486090	4	block_computer_unfair
sub-113	younger	02	275.723000	3.513260	computer	0	1.409160	0.409160	5	block_computer_unfair
sub-113	younger	02	280.004000	3.513420	computer	0	1.381520	0.381520	1	block_computer_unfair
sub-113	younger	02	284.284000	3.513430	computer	0	1.504410	0.504410	3	block_computer_unfair
sub-113	younger	02	288.565000	3.513450	computer	0	1.644260	0.644260	10	block_computer_unfair
sub-113	younger	02	292.846000	3.513440	computer	0	1.466320	0.466320	1	block_computer_unfair
sub-113	younger	02	297.127000	3.529140	computer	0	1.455800	0.455800	4	block_computer_unfair
sub-113	younger	02	308.675000	3.512060	outgroup	0	1.050590	0.050590	8	block_outgroup_unfair
sub-113	younger	02	312.955000	3.527860	outgroup	0	1.390480	0.390480	4	block_outgroup_unfair
sub-113	younger	02	317.251000	3.513140	outgroup	0	1.565160	0.565160	3	block_outgroup_unfair
sub-113	younger	02	321.532000	3.528830	outgroup	0	1.454060	0.454060	3	block_outgroup_unfair
sub-113	younger	02	325.829000	3.513190	outgroup	0	1.444800	0.444800	2	block_outgroup_unfair
sub-113	younger	02	330.110000	3.513170	outgroup	0	1.483660	0.483660	1	block_outgroup_unfair
sub-113	younger	02	334.390000	3.513220	outgroup	0	2.073420	1.073420	6	block_outgroup_unfair
sub-113	younger	02	338.671000	3.528740	outgroup	0	1.562300	0.562300	1	block_outgroup_unfair
sub-113	younger	02	350.219000	3.511340	ingroup	0	1.457500	0.457500	9	block_ingroup_fair
sub-113	younger	02	354.500000	3.527070	ingroup	0	1.029580	0.029580	1	block_ingroup_fair
sub-113	younger	02	358.795000	3.512810	ingroup	0	1.321200	0.321200	8	block_ingroup_fair
sub-113	younger	02	363.076000	3.512900	ingroup	0	1.393860	0.393860	9	block_ingroup_fair
sub-113	younger	02	367.357000	3.512950	ingroup	0	1.583630	0.583630	8	block_ingroup_fair
sub-113	younger	02	371.638000	3.512820	ingroup	0	1.472610	0.472610	10	block_ingroup_fair
sub-113	younger	02	375.919000	3.512930	ingroup	0	1.945490	0.945490	6	block_ingroup_fair
sub-113	younger	02	380.200000	3.512820	ingroup	0	1.400970	0.400970	9	block_ingroup_fair
sub-115	younger	01	4.005550	3.536490	computer	1			9	block_computer_fair
sub-115	younger	01	8.297330	3.508970	computer	0	2.234390	1.234390	8	block_computer_fair
sub-115	younger	01	12.577100	3.524830	computer	0	2.057690	1.057690	5	block_computer_fair
sub-115	younger	01	16.873800	3.508320	computer	0	2.348010	1.348010	9	block_computer_fair
sub-115	younger	01	21.137900	3.502800	computer	0	2.037280	1.037280	7	block_computer_fair
sub-115	younger	01	25.388300	3.506800	computer	0	1.907010	0.907010	7	block_computer_fair
sub-115	younger	01	29.651600	3.527610	computer	0	2.714270	1.714270	4	block_computer_fair
sub-115	younger	01	33.948700	3.510540	computer	0	1.803420	0.803420	8	block_computer_fair
sub-115	younger	01	47.467000	3.522240	outgroup	0	1.679420	0.679420	8	block_outgroup_fair
